,date,open,high,low,close,volume,tic,macd,rsi_30,cci_30,dx_30,daily_return
744,2013-04-15,9.3,9.46,9.22,9.4,13903643,AKBNK,0.10337214608293088,58.04231560963923,152.2698303755276,26.039847189735788,0.008583690987124415
745,2013-04-16,9.4,9.48,9.26,9.28,18063058,AKBNK,0.10845013434784789,56.06544517180508,132.95476796553746,27.115485206535574,-0.01276595744680864
746,2013-04-17,9.3,9.32,9.06,9.08,17385238,AKBNK,0.09523830026084035,52.95574467772065,46.29352489274856,10.012426607539515,-0.02155172413793094
747,2013-04-18,9.1,9.16,8.91,8.95,22348746,AKBNK,0.07343144107289312,51.05172969166809,-23.388181724100765,0.6991466912611415,-0.014317180616740144
748,2013-04-19,9.02,9.02,8.87,8.97,18027582,AKBNK,0.05710491104161797,51.330230507838486,-46.85099846389999,3.380828566749853,0.0022346368715084886
749,2013-04-22,9.01,9.14,8.95,9.12,13080981,AKBNK,0.05562851388273593,53.38788499712433,8.145363408522924,4.858803791008279,0.01672240802675562
750,2013-04-24,9.22,9.32,9.16,9.18,19592696,AKBNK,0.058624174070134316,54.18931064669481,75.91569470022674,15.639832757341962,0.006578947368421018
751,2013-04-25,9.22,9.26,9.16,9.18,13357693,AKBNK,0.06030311952669898,54.18931064669479,62.11118791349972,15.63983275734196,0.0
752,2013-04-26,9.2,9.22,9.1,9.2,7174539,AKBNK,0.06252675919179396,54.46856568605614,46.71791839148623,10.855145048784294,0.002178649237472685
753,2013-04-29,9.22,9.26,9.08,9.2,8766020,AKBNK,0.06355637136026715,54.46856568605614,46.47763811751097,13.408400917899494,0.0
754,2013-04-30,9.24,9.36,9.18,9.26,34972436,AKBNK,0.06842508321465068,55.342534689218674,78.5122009002613,19.56507840030349,0.006521739130434856
755,2013-05-02,9.28,9.67,9.28,9.65,38029944,AKBNK,0.1025709391323062,60.44752556658112,174.31812044288495,34.902728315838374,0.04211663066954641
756,2013-05-03,9.67,9.89,9.65,9.75,35023596,AKBNK,0.13613169873579878,61.611544878435545,242.84732365323637,43.12944146227816,0.010362694300518172
757,2013-05-06,9.77,9.89,9.75,9.85,20481732,AKBNK,0.16885159074724498,62.74573480496481,242.42424242424377,43.129441462278166,0.01025641025641022
758,2013-05-07,9.85,9.98,9.78,9.83,21163192,AKBNK,0.1909671575283216,62.36451456586715,225.97511640332883,46.30171896481083,-0.0020304568527917954
759,2013-05-08,9.88,10.01,9.73,9.99,23118774,AKBNK,0.21888143739921517,64.16627458237002,210.94516898050765,41.610660799738554,0.016276703967446515
760,2013-05-09,10.03,10.13,9.88,9.93,14944773,AKBNK,0.23347089954992306,62.996319668818934,202.63191516545376,46.048767101796905,-0.006006006006006093
761,2013-05-10,9.98,9.98,9.68,9.81,13259960,AKBNK,0.23266810323438136,60.706248657723414,139.92259601071765,28.629949036299777,-0.012084592145015005
762,2013-05-13,9.77,9.91,9.75,9.85,14776190,AKBNK,0.2325785265970275,61.19271083575197,127.57792440849296,28.629949036299784,0.004077471967380175
763,2013-05-14,9.93,10.08,9.91,10.03,13192418,AKBNK,0.2442168522903021,63.30736917495524,148.685199098423,36.03930224554421,0.018274111675126825
764,2013-05-15,10.08,10.22,10.03,10.17,16213028,AKBNK,0.2617201917674805,64.84853414911473,154.8148148148164,41.395290537713876,0.013958125623130702
765,2013-05-16,10.17,10.27,10.03,10.13,16967128,AKBNK,0.2692601848989735,64.053350677581,137.10174717369088,43.21079726447811,-0.003933136676499416
766,2013-05-17,10.27,10.27,10.08,10.08,21228740,AKBNK,0.2681104908008667,63.05355778034644,123.0434112113512,43.21079726447811,-0.0049358341559724295
767,2013-05-20,10.13,10.17,9.68,9.73,12600694,AKBNK,0.2362341151878109,56.65042293933032,68.305230065734,11.605021220927908,-0.03472222222222221
768,2013-05-21,9.73,9.93,9.73,9.93,18090172,AKBNK,0.22452203611561217,59.10532953148068,63.88910251480536,11.605021220927902,0.020554984583761593
769,2013-05-22,9.98,10.32,9.93,10.27,22619686,AKBNK,0.23990975722866814,62.809215635697214,109.24945737024576,29.050150172757778,0.03423967774420955
770,2013-05-23,10.03,10.03,9.83,9.93,19698634,AKBNK,0.22210914263372672,57.42848188005914,62.98556621137362,22.42760353333729,-0.0331061343719572
771,2013-05-24,9.98,10.08,9.73,9.78,22417192,AKBNK,0.1936658218811793,55.267632033791436,47.623829992368485,16.0608789612585,-0.015105740181268867
772,2013-05-27,9.78,9.78,9.54,9.59,15198380,AKBNK,0.1540174558000551,52.67074924139772,3.7658048092911782,4.973389239614503,-0.01942740286298561
773,2013-05-28,9.61,9.65,9.34,9.4,20165032,AKBNK,0.10604204128293304,50.229224009647375,-30.816773252070018,5.21545652913413,-0.019812304483837306
774,2013-05-29,9.32,9.32,8.97,8.99,26980008,AKBNK,0.0345394567890871,45.51903554179091,-97.71049668459804,20.479225809404543,-0.043617021276595724
775,2013-05-30,8.95,9.04,8.91,8.95,31262596,AKBNK,-0.02506558185183394,45.09227587944553,-114.5962857486654,22.638764016924135,-0.00444938820912133
776,2013-05-31,8.99,9.01,8.65,8.79,33802932,AKBNK,-0.08424257130723767,43.40826091575507,-134.99680102367168,31.283064759640045,-0.01787709497206702
777,2013-06-03,8.06,8.47,7.96,7.96,35967292,AKBNK,-0.1958571063927259,36.161115488024706,-229.79482604817017,47.8227457309446,-0.09442548350398172
778,2013-06-04,8.16,8.42,8.16,8.38,34278620,AKBNK,-0.24756812839540032,41.29193579407038,-185.22267206477645,47.8227457309446,0.05276381909547756
779,2013-06-05,8.28,8.28,8.06,8.24,45531000,AKBNK,-0.29642926382888746,40.1784200248126,-185.39888044531946,49.82282786071839,-0.01670644391408116
780,2013-06-06,8.18,8.26,7.37,7.86,34891348,AKBNK,-0.36164605923883997,37.35026244492557,-205.84942625244796,60.882663457435434,-0.04611650485436891
781,2013-06-07,7.86,8.26,7.77,8.14,30207698,AKBNK,-0.38628433416984187,40.54054650576516,-158.10535226441897,60.88266345743541,0.03562340966921118
782,2013-06-10,7.98,8.2,7.88,8.0,15643397,AKBNK,-0.4123538164186922,39.50014248615378,-145.0007692034595,60.88266345743543,-0.017199017199017286
783,2013-06-11,8.12,8.24,7.83,7.96,26961474,AKBNK,-0.4312703188482043,39.20278114076228,-132.1897073662961,61.63123330624967,-0.0050000000000000044
784,2013-06-12,8.0,8.26,8.0,8.26,19944996,AKBNK,-0.41724455500980895,42.55784722425576,-105.27288407046889,60.31941747602948,0.03768844221105527
785,2013-06-13,8.2,8.32,8.06,8.06,19456698,AKBNK,-0.41745520094827704,40.9975502364748,-97.9340368880329,56.252553428657016,-0.024213075060532607
786,2013-06-14,8.28,8.57,8.26,8.57,23060248,AKBNK,-0.37217915202885976,46.20071479807935,-64.81860500537782,40.39035905795154,0.06327543424317605
787,2013-06-17,8.43,8.59,8.28,8.28,19198034,AKBNK,-0.35559900940505784,43.922295622151424,-66.88256829062172,39.1820637229584,-0.03383897316219375
788,2013-06-18,8.36,8.42,8.14,8.14,20300884,AKBNK,-0.34972454997723545,42.86655600344882,-74.17107829478898,42.86185898960183,-0.016908212560386326
789,2013-06-19,8.2,8.36,8.16,8.3,9923218,AKBNK,-0.3283730555539872,44.44528616991511,-66.25806751172323,42.86185898960183,0.019656019656019597
790,2013-06-20,8.06,8.08,7.67,7.77,27000408,AKBNK,-0.35018173592831836,40.600857128030725,-95.83394806727563,53.994478612099584,-0.06385542168674707
791,2013-06-21,7.86,7.88,7.47,7.49,32454208,AKBNK,-0.3856138161540379,38.76817591229753,-106.98054899109172,57.59897986629484,-0.036036036036036
792,2013-06-24,7.39,7.47,6.98,7.14,33659620,AKBNK,-0.4368997614459387,36.630100094019255,-131.41082836646487,64.81810034671285,-0.04672897196261694
793,2013-06-25,7.22,7.41,7.02,7.04,29630916,AKBNK,-0.4800793509316632,36.042585200514196,-126.53692623643045,64.81810034671288,-0.014005602240896309
794,2013-06-26,7.16,7.41,7.16,7.41,25258998,AKBNK,-0.47892285436427606,39.741899196026324,-107.81693214051863,64.81810034671285,0.05255681818181812
795,2013-06-27,7.49,7.73,7.47,7.59,26609030,AKBNK,-0.45819998264493567,41.4463264863352,-82.59854153758107,45.109778350642316,0.02429149797570851
796,2013-06-28,7.67,7.84,7.41,7.73,42051436,AKBNK,-0.4255743710967925,42.749261984722004,-74.92354740061114,39.00214915049126,0.01844532279314892
797,2013-07-01,7.71,7.79,7.59,7.77,19851308,AKBNK,-0.3919722609539802,43.123336476234066,-67.36601804543923,39.00214915049126,0.005174644243208126
798,2013-07-02,7.79,7.81,7.65,7.77,17581044,AKBNK,-0.36117890103064987,43.123336476234066,-62.57791367752493,37.797166005418354,0.0
799,2013-07-03,7.73,7.73,7.35,7.41,20787084,AKBNK,-0.36165499908467247,40.57020472244793,-87.92671468837996,45.38819949179902,-0.04633204633204624
800,2013-07-04,7.49,7.67,7.35,7.61,19864088,AKBNK,-0.34195216993515043,42.52582429425131,-80.54173735514738,45.38819949179903,0.026990553306342813
801,2013-07-05,7.63,7.73,7.16,7.22,18666592,AKBNK,-0.35372970071617704,39.8786733211545,-99.82257913904087,49.820008697016384,-0.05124835742444156
802,2013-07-08,7.26,7.31,6.9,6.96,17332348,AKBNK,-0.379666743912523,38.237162953712705,-138.0999020568058,55.144670781104374,-0.03601108033240996
803,2013-07-09,7.06,7.14,6.92,7.0,15201451,AKBNK,-0.39247021942062865,38.63914276924381,-136.43213953094457,55.14467078110437,0.005747126436781658
804,2013-07-10,7.08,7.14,6.7,6.74,35591744,AKBNK,-0.4187695780731824,37.019053542063304,-152.6317609627877,59.31850416096841,-0.037142857142857144
805,2013-07-11,6.98,7.02,6.68,6.76,35046456,AKBNK,-0.4330067442189387,37.22849079186904,-149.2096760108274,59.683072956109626,0.0029673590504450953
806,2013-07-12,6.78,7.16,6.67,7.16,25735660,AKBNK,-0.4073178374189581,41.26925497648891,-114.70156468187064,49.6481148037463,0.059171597633136175
807,2013-07-15,7.24,7.51,7.16,7.51,21421138,AKBNK,-0.3546291743999541,44.50297171015689,-47.237269772479884,28.129703266538854,0.0488826815642458
808,2013-07-16,7.51,7.63,7.47,7.55,22186584,AKBNK,-0.3061166415571446,44.861896530574526,-18.42925999432841,21.71523307036824,0.005326231691078487
809,2013-07-17,7.67,7.98,7.53,7.9,31714920,AKBNK,-0.23669951022380875,47.91125822265904,27.80058651026509,5.282242951300471,0.04635761589403975
810,2013-07-18,7.94,8.06,7.86,7.92,37041016,AKBNK,-0.17801999695439807,48.080992169003515,51.804547653605326,1.9200927757003907,0.0025316455696202667
811,2013-07-19,7.9,7.96,7.71,7.75,23842384,AKBNK,-0.14357855496891236,46.74171139665176,29.515331355095363,7.820235809358896,-0.02146464646464641
812,2013-07-22,7.79,7.83,7.67,7.69,12291587,AKBNK,-0.11974462116297424,46.27113091168083,18.104236513259487,9.374290651531277,-0.007741935483870921
813,2013-07-23,7.77,7.92,7.61,7.63,27825212,AKBNK,-0.10449302491999735,45.79419177770487,18.534752661241125,5.1121301553213785,-0.007802340702210753
814,2013-07-24,7.63,7.69,7.43,7.49,16402485,AKBNK,-0.10252105606957418,44.682485121116564,-12.484967748987337,12.409482775094718,-0.01834862385321101
815,2013-07-25,7.47,7.49,7.24,7.45,33563720,AKBNK,-0.10299861829708234,44.36416264175932,-37.011884550083266,19.403335696152517,-0.005340453938584733
816,2013-07-26,7.45,7.49,7.14,7.14,39107540,AKBNK,-0.12692834803889408,41.967180797237205,-60.338590652581054,22.868327774804122,-0.041610738255033586
817,2013-07-29,7.12,7.31,7.02,7.29,15427984,AKBNK,-0.13226442293018525,43.4953432297924,-65.81913034669475,26.899668155478185,0.021008403361344685
818,2013-07-30,7.37,7.57,7.37,7.53,17246408,AKBNK,-0.11579252237002624,45.85525310468555,4.755657592655432,13.196935368749557,0.03292181069958855
819,2013-07-31,7.47,7.57,7.27,7.31,22874076,AKBNK,-0.11911747181867582,44.108358250390694,-15.429896539419996,16.886772506601428,-0.0292164674634795
820,2013-08-01,7.39,7.45,7.27,7.27,15727120,AKBNK,-0.12355590831754881,43.79455434139069,-26.159554730981412,16.886772506601417,-0.005471956224350261
821,2013-08-02,7.26,7.26,7.0,7.22,35472356,AKBNK,-0.1296138752802829,43.39533299858993,-68.83835279655581,26.52315039580795,-0.00687757909215958
822,2013-08-05,7.24,7.29,7.16,7.18,15181674,AKBNK,-0.1360739476837889,43.070405962618814,-55.227188769853775,24.804470473489424,-0.005540166204986208
823,2013-08-06,7.16,7.22,7.08,7.08,9558705,AKBNK,-0.14756176569014023,42.252213351588836,-77.73689052437672,27.6076450097197,-0.01392757660167121
824,2013-08-07,7.08,7.1,7.0,7.0,4148575,AKBNK,-0.16126234372143866,41.59823297860815,-97.12782932450587,30.381885280520322,-0.011299435028248594
825,2013-08-12,7.06,7.33,7.06,7.33,17289152,AKBNK,-0.1438338809969979,45.21659082437571,-39.320822162643516,16.64412931376426,0.04714285714285715
826,2013-08-13,7.39,7.49,7.31,7.37,19271178,AKBNK,-0.12534908677133227,45.63891211416488,3.4252916126662893,8.168803378609043,0.005457025920873049
827,2013-08-14,7.41,7.47,7.35,7.39,14061503,AKBNK,-0.1078427769162218,45.85480934345428,10.44512293106434,8.168803378609047,0.0027137042062415073
828,2013-08-15,7.41,7.49,7.2,7.24,16517008,AKBNK,-0.10486384153781625,44.48409116675911,-12.915129151289507,14.800564986697703,-0.020297699594045926
829,2013-08-16,7.26,7.33,7.16,7.31,10159864,AKBNK,-0.09575084269105627,45.27383874600867,-23.8917089678491,16.519099335480835,0.00966850828729271
830,2013-08-19,7.18,7.2,6.98,6.98,17441308,AKBNK,-0.11384463741007878,42.33668389226341,-83.09033014915175,23.90268077473703,-0.04514363885088912
831,2013-08-20,6.98,7.02,6.86,6.96,22295244,AKBNK,-0.12831875421375472,42.165180466072535,-106.01113885154409,28.414751683487978,-0.002865329512894088
832,2013-08-21,6.96,7.0,6.76,6.76,25112810,AKBNK,-0.15415096818571072,40.46926374296361,-130.75369075368903,32.00611124929547,-0.028735632183908066
833,2013-08-22,6.67,6.7,6.45,6.57,31292486,AKBNK,-0.18778987123284807,38.9304473111128,-189.35205499487896,41.69868459742994,-0.028106508875739622
834,2013-08-23,6.65,6.74,6.55,6.63,33336988,AKBNK,-0.2072187568540187,39.67972999305222,-165.08884150675,38.96630693986102,0.00913242009132409
835,2013-08-26,6.68,6.78,6.53,6.76,20176402,AKBNK,-0.20970898055318088,41.29415421222251,-148.71364653243663,36.159664579792484,0.019607843137254832
836,2013-08-27,6.65,6.65,6.43,6.43,27619320,AKBNK,-0.23559495090946925,38.58247498088619,-180.2631578947352,39.42890377955505,-0.04881656804733725
837,2013-08-28,6.29,6.72,6.29,6.67,31260514,AKBNK,-0.2340458399246872,41.473950429194716,-149.26470588235148,43.74050972548106,0.03732503888024885
838,2013-08-29,6.74,6.9,6.65,6.67,26926948,AKBNK,-0.23016495992322294,41.473950429194716,-100.95292684674209,30.93122108298011,0.0
839,2013-09-02,6.84,6.94,6.82,6.92,12862786,AKBNK,-0.20455840197423303,44.3923006298221,-62.5638034125695,28.217015880765235,0.03748125937031488
840,2013-09-03,6.94,6.94,6.67,6.68,25559328,AKBNK,-0.20131043318827935,42.29770823642334,-84.52003890565216,33.72443189615156,-0.034682080924855474
841,2013-09-04,6.74,6.82,6.67,6.74,21113732,AKBNK,-0.19168526752192605,42.99334209974904,-82.48730964466836,33.72443189615158,0.008982035928143839
842,2013-09-05,6.74,6.8,6.67,6.7,17211290,AKBNK,-0.18515061900815155,42.63883496478487,-81.03207087715488,33.72443189615157,-0.005934718100890191
843,2013-09-06,6.74,6.98,6.7,6.8,26015776,AKBNK,-0.16994369360268013,43.8365157498461,-52.31770127405601,20.206040945140266,0.014925373134328401
844,2013-09-09,6.9,7.18,6.86,7.18,23930516,AKBNK,-0.12577936522400357,48.09666882052557,12.252591894441393,7.320090490372831,0.055882352941176494
845,2013-09-10,7.16,7.2,7.07,7.14,32066152,AKBNK,-0.09293518355724562,47.70265328247188,31.635893214161996,6.104222218557833,-0.005571030640668551
846,2013-09-11,7.1,7.16,7.01,7.03,35068936,AKBNK,-0.07491840095728008,46.61624861590425,15.11827116708489,9.396053450084372,-0.01540616246498594
847,2013-09-12,7.07,7.18,6.99,7.18,26200254,AKBNK,-0.04798310517716953,48.277926517802506,29.769137302554075,9.396053450084384,0.021337126600284417
848,2013-09-13,7.1,7.18,7.01,7.05,18925740,AKBNK,-0.03670350756965046,46.96721265669151,24.679927205392268,9.396053450084384,-0.01810584958217265
849,2013-09-16,7.2,7.51,7.18,7.47,28759140,AKBNK,0.006056331098004186,51.378979456148635,112.72100593604624,11.458160130514308,0.05957446808510647
850,2013-09-17,7.43,7.61,7.43,7.61,22280236,AKBNK,0.050656702349323623,52.73482848583484,153.33001988071825,16.607693807560235,0.018741633199464536
851,2013-09-18,7.63,7.68,7.55,7.57,15372262,AKBNK,0.08183184561062085,52.30373133830978,154.94868467618514,20.085510026425627,-0.005256241787122251
852,2013-09-19,8.15,8.47,8.05,8.3,53345720,AKBNK,0.16355787699071733,58.68073065193394,287.676609105183,46.83433224677235,0.09643328929986805
853,2013-09-20,8.26,8.3,7.9,7.97,24821778,AKBNK,0.19939954970172558,55.22767885737865,205.5719712959074,37.49342768259789,-0.03975903614457843
854,2013-09-23,7.99,8.05,7.78,7.78,20331818,AKBNK,0.21005157761261017,53.3575714417286,147.09996771763875,30.399435328173425,-0.023839397741530655
855,2013-09-24,7.8,7.86,7.68,7.68,28736208,AKBNK,0.20802622537626458,52.391650683933904,112.29892079006449,24.669478248180553,-0.01285347043701801
856,2013-09-25,7.64,7.66,7.51,7.61,30748488,AKBNK,0.19848469612697706,51.713739675445694,82.33747609942796,15.450474379728682,-0.00911458333333326
857,2013-09-26,7.61,7.66,7.51,7.61,16965160,AKBNK,0.18874720516383814,51.713739675445694,79.52484054070014,15.450474379728679,0.0
858,2013-09-27,7.63,7.63,7.34,7.37,23707044,AKBNK,0.15982185235609148,49.36987595956862,52.184605925528764,6.455129099138826,-0.031537450722733285
859,2013-09-30,7.32,7.32,7.07,7.18,46052280,AKBNK,0.12018151209525119,47.60292040959795,8.312503633088898,5.9817855548940715,-0.02578018995929454
860,2013-10-01,7.26,7.51,7.24,7.47,29025558,AKBNK,0.11088857870461943,50.40554155502255,43.11783898626752,2.579698735195783,0.04038997214484685
861,2013-10-02,7.47,7.51,7.24,7.28,29950728,AKBNK,0.08718740777230582,48.64214930042776,29.959146618249537,2.579698735195774,-0.025435073627844695
862,2013-10-03,7.36,7.45,7.24,7.43,24612312,AKBNK,0.0795903375800684,50.068754996505405,32.27527340624309,2.579698735195783,0.02060439560439553
863,2013-10-04,7.43,7.45,7.32,7.39,16777238,AKBNK,0.06954032147412637,49.688004343732096,30.881195908734963,2.579698735195778,-0.0053835800807536804
864,2013-10-07,7.37,7.39,7.24,7.28,15795471,AKBNK,0.05209896616064924,48.63583370213093,12.758089368260489,1.782427196416532,-0.014884979702300294
865,2013-10-08,7.28,7.36,7.18,7.2,22008692,AKBNK,0.031458599847689506,47.873145293674256,-1.2129088152462473,5.020536117455199,-0.01098901098901095
866,2013-10-09,7.16,7.2,7.01,7.18,30158376,AKBNK,0.013333428521606905,47.67977567090524,-29.850057670125114,13.64353768948602,-0.002777777777777879
867,2013-10-10,7.2,7.37,7.18,7.34,26746408,AKBNK,0.011744380576424795,49.37215975735732,-0.3746721618566354,3.590182101070929,0.022284122562674202
868,2013-10-11,7.41,7.43,7.36,7.37,8289235,AKBNK,0.012758723290866136,49.687825138456375,15.867986798681882,0.24443883066697772,0.004087193460490468
869,2013-10-14,7.3,7.39,7.3,7.37,2694268,AKBNK,0.013408037687754337,49.687825138456375,4.531806049824197,3.5735914422991675,0.0
870,2013-10-21,7.63,7.78,7.59,7.78,18293612,AKBNK,0.04647051434984384,53.892374249679236,90.23655913978708,15.922714172272812,0.05563093622795123
871,2013-10-22,7.76,7.93,7.7,7.91,31045730,AKBNK,0.08221495601558626,55.122522708180576,115.09586509586767,21.962183055133814,0.01670951156812328
872,2013-10-23,7.88,7.95,7.78,7.78,19844824,AKBNK,0.09891256750851074,53.64200692347926,103.264335826523,22.753050746038454,-0.01643489254108721
873,2013-10-24,7.82,7.86,7.7,7.7,16295433,AKBNK,0.10448576662680242,52.740236634031355,74.7095937260475,17.654677719356535,-0.010282776349614386
874,2013-10-25,7.7,7.72,7.59,7.7,16128413,AKBNK,0.10766151218527309,52.740236634031355,48.08988764045147,10.885433154953102,0.0
